row,col,geo,clim,pH,EMF,EMF.plant,EMF.soil,plant.repl,plant.rich,plant.sor,bac.repl,bac.rich,bac.sor,bac.BC,fun.repl,fun.rich,fun.sor,fun.BC
Site58,Site32,1046.165874,1.548028835,0.503979122,5.364822412,3.760978082,3.825750041,0.470588235,0.411764706,0.882352941,0.734182636,0.048067659,0.782250294,0.811,0.495037594,0.034586466,0.52962406,0.751081301
Site59,Site32,86.85138583,1.149464151,0.394304909,1.850951694,1.544882028,1.0194909,0.727272727,0.090909091,0.818181818,0.647893288,0.036417531,0.684310819,0.690909091,0.49157709,0.030001604,0.521578694,0.738829268
Site60,Site32,157.1804623,2.492762195,1.540661566,5.751418392,3.310576812,4.703072899,0.363636364,0.545454545,0.909090909,0.742327366,0.043265132,0.785592498,0.818363636,0.475760313,0.033423668,0.509183981,0.71704878
Site34,Site33,115.5815838,0.903124639,0.172345192,1.890465974,1.72420918,0.775218873,0.461538462,0.384615385,0.846153846,0.580741953,0.29705401,0.877795963,0.911363636,0.339352762,0.063829787,0.40318255,0.689902439
Site35,Site33,222.2047699,0.810062724,0.151454866,2.237633005,1.867741672,1.232291569,0.461538462,0.384615385,0.846153846,0.605537211,0.207772416,0.813309627,0.846,0.30198915,0.075949367,0.377938517,0.689284553
Site36,Site33,256.8703912,1.056282144,0.321188767,2.545968466,1.689471076,1.904637213,0.333333333,0.5,0.833333333,0.544034473,0.280635605,0.824670078,0.864090909,0.249899719,0.193341356,0.443241075,0.851650407
Site37,Site33,381.7685948,1.084117303,0.746829166,1.448830841,1.184054279,0.834940878,0.75,0.125,0.875,0.645095599,0.075913565,0.721009164,0.734727273,0.360712433,0.028877745,0.389590178,0.595674797
Site38,Site33,407.7992349,2.503549153,0.62932108,5.960707606,5.401383493,2.520930687,0.666666667,0.142857143,0.80952381,0.705917753,0.046138415,0.752056169,0.754363636,0.342256528,0.022828051,0.365084579,0.588406504
Site39,Site33,450.1922728,2.193359508,0.216737136,3.54564991,2.34639029,2.658211032,0.7,0.1,0.8,0.704661103,0.032159577,0.73682068,0.753909091,0.332959102,0.045709703,0.378668805,0.545845528
Site40,Site33,508.7588814,2.117304026,0.143620993,2.943563495,2.121821716,2.040205542,0.736842105,0.052631579,0.789473684,0.696603218,0.000105164,0.696708382,0.677909091,0.389974071,0.02852204,0.418496111,0.697308943
Site41,Site33,543.2965903,2.487773573,0.349912966,2.987978053,2.351866703,1.843023564,0.777777778,0,0.777777778,0.722474775,0.054440625,0.776915401,0.802363636,0.360094054,0.000671817,0.360765872,0.553796748
Site42,Site33,562.1125695,2.099116798,0.276796824,4.024577257,1.842007316,3.578300036,0.384615385,0.307692308,0.692307692,0.70142487,0.026554404,0.727979275,0.751454545,0.41277203,0.061362826,0.474134856,0.614772358
Site43,Site33,614.7332476,2.223272193,0.22979359,3.445272696,1.244727212,3.212562547,0.571428571,0.142857143,0.714285714,0.711432214,0.01041224,0.721844454,0.731727273,0.425077506,0.024801929,0.449879435,0.628658537
Site44,Site33,655.1760476,2.098274611,0.044391943,3.378967364,2.194867248,2.569042275,0.583333333,0.25,0.833333333,0.662681645,0.019890755,0.6825724,0.677909091,0.457494593,0.010148062,0.467642655,0.613178862
Site45,Site33,648.7244224,2.559903554,0.642377534,3.759307079,2.281227374,2.988041395,0.75,0.125,0.875,0.771597633,0.023130715,0.794728349,0.818909091,0.458312193,0.006257399,0.464569592,0.629341463
Site46,Site33,697.309532,2.079674031,0.237627462,2.953973851,1.693545162,2.420302935,0.52173913,0.217391304,0.739130435,0.648043566,0.040943929,0.688987495,0.662909091,0.468606432,0.012421303,0.481027735,0.649878049
Site47,Site33,739.3043904,2.283981335,0.211514554,1.849737189,1.753824328,0.587901263,0.588235294,0.058823529,0.647058824,0.691331924,0.005285412,0.696617336,0.686909091,0.469429348,0.010529891,0.479959239,0.689715447
Site48,Site33,761.0390406,2.844872655,1.51977124,3.78494784,2.350054347,2.966997593,0.583333333,0.25,0.833333333,0.715347617,0.039571491,0.754919108,0.776909091,0.457318057,0.039857996,0.497176053,0.684170732
Site49,Site33,834.9679919,2.030373388,0.156677447,4.666690088,2.941071334,3.62327142,0.56,0.28,0.84,0.69842921,0.010714657,0.709143868,0.695545455,0.350888426,0.047542821,0.398431247,0.534203252
Site50,Site33,866.8558564,2.210219725,1.733897084,6.379218432,3.295681734,5.46195109,0.8,0.1,0.9,0.768346596,0.051061008,0.819407604,0.849181818,0.495396908,0.033524405,0.528921313,0.715829268
Site51,Site33,870.5560793,2.184775326,1.859239042,3.17919692,2.615567655,1.807235153,0.666666667,0,0.666666667,0.666737968,0.017112299,0.683850267,0.678272727,0.471061374,0.040391677,0.511453051,0.763821138
Site52,Site33,917.1569498,1.739665447,1.603332545,3.609057562,2.652442645,2.447415883,0.545454545,0.181818182,0.727272727,0.629312946,0.043355799,0.672668746,0.645,0.498159509,0.042944785,0.541104294,0.77795935
Site53,Site33,930.271947,1.620430005,0.258517788,3.996801102,2.345347197,3.236319758,0.434782609,0.217391304,0.652173913,0.668297872,0.011702128,0.68,0.654727273,0.513535685,0.023789992,0.537325677,0.649739837
Site54,Site33,792.8838849,2.555535333,1.579830928,4.198745361,2.925058463,3.01222436,0.52173913,0.217391304,0.739130435,0.69991383,0.024342956,0.724256786,0.724454545,0.509427721,0.015878267,0.525305987,0.735878049
Site55,Site33,925.1606661,1.750477704,2.102089086,3.073064497,2.168961074,2.177000979,0.363636364,0.181818182,0.545454545,0.696526508,0.034125533,0.730652041,0.722,0.532402792,0.011299435,0.543702227,0.692357724
Site56,Site33,980.348653,1.260344883,3.718478085,4.393088168,3.825229206,2.160288216,0.583333333,0.25,0.833333333,0.745355434,0.057959729,0.803315163,0.834818182,0.433091526,0.081648403,0.514739929,0.713943089
Site57,Site33,1013.203423,1.579502805,1.062795351,4.969075988,3.7426484,3.268684617,0.842105263,0.052631579,0.894736842,0.723520073,0.078475845,0.801995917,0.836363636,0.318341211,0.09284952,0.41119073,0.580430894
Site58,Site33,1069.666061,1.003743546,0.830390471,3.775165789,2.561929353,2.772795471,0.761904762,0.142857143,0.904761905,0.742310618,0.033583306,0.775893925,0.803454545,0.435853468,0.07248636,0.508339829,0.664447154
Site59,Site33,104.2300933,0.410415291,0.067893561,2.230232461,2.176898088,0.484821148,0.4,0.2,0.6,0.598753492,0.021921341,0.620674833,0.600272727,0.500500167,0.008002668,0.508502834,0.687934959
Site60,Site33,150.8529228,1.692605729,1.867072915,4.224788435,2.160037296,3.630850616,0.384615385,0.307692308,0.692307692,0.729121592,0.028775422,0.757897014,0.784636364,0.441080069,0.071328235,0.512408303,0.681829268
Site35,Site34,106.6358543,0.807362331,0.323800058,0.924813459,0.662502873,0.645267291,0.75,0,0.75,0.560744382,0.095154494,0.655898876,0.632818182,0.400154649,0.01217862,0.412333269,0.670853659
Site36,Site34,141.4980017,1.576237238,0.493533959,2.140552703,1.498869265,1.528187423,0.571428571,0.142857143,0.714285714,0.694359756,0.017911585,0.712271341,0.765181818,0.294664074,0.131129834,0.425793908,0.851666667
Site37,Site34,286.003813,1.760412285,0.574483974,1.339218031,1.212772154,0.568056898,0.363636364,0.272727273,0.636363636,0.607116049,0.226242306,0.833358355,0.889818182,0.357906377,0.035016587,0.392922964,0.67002439
Site38,Site34,313.8506482,3.370713163,0.801666272,6.659601986,6.160794219,2.528816562,0.375,0.5,0.875,0.588552361,0.338552361,0.927104723,0.957727273,0.352058618,0.086531752,0.43859037,0.715894309
Site39,Site34,356.1194356,3.069682586,0.044391943,3.96258143,3.134827988,2.423820347,0.4,0.466666667,0.866666667,0.57792887,0.326098326,0.904027197,0.93,0.323579449,0.109220823,0.432800272,0.689512195
Site40,Site34,413.1463819,3.011497548,0.028724199,2.440485119,1.602679056,1.840485659,0.428571429,0.428571429,0.857142857,0.605920065,0.296958123,0.902878189,0.919545455,0.420044215,0.035372144,0.45541636,0.76703252
Site41,Site34,448.3044827,3.387533286,0.177567774,3.494445801,2.997924696,1.795438379,0.461538462,0.384615385,0.846153846,0.654290308,0.246601374,0.900891683,0.933181818,0.423083795,0.064498839,0.487582634,0.745333333
Site42,Site34,468.950163,3.000998925,0.104451632,4.871608144,3.526059581,3.36146839,0.285714286,0.619047619,0.904761905,0.627998871,0.272650296,0.900649167,0.940272727,0.459897123,0.002476662,0.462373785,0.695325203
Site43,Site34,525.4349039,3.126332153,0.057448397,3.235371024,1.229528119,2.99263868,0.375,0.5,0.875,0.615150677,0.287531103,0.90268178,0.940909091,0.463571297,0.039089741,0.502661039,0.76104878
Site44,Site34,568.8881088,2.999388266,0.127953249,2.875453941,1.543112768,2.42632198,0.315789474,0.578947368,0.894736842,0.580465116,0.315083056,0.895548173,0.933454545,0.443933498,0.073929961,0.517863459,0.749577236
Site45,Site34,561.347969,3.462901755,0.814722726,4.279211021,2.865992533,3.177693151,0.545454545,0.272727273,0.818181818,0.658985528,0.275818463,0.93480399,0.959727273,0.449964003,0.057595392,0.507559395,0.726764228
Site46,Site34,611.9862123,2.976471045,0.409972654,3.604816557,2.629339296,2.466024589,0.333333333,0.555555556,0.888888889,0.584388731,0.333936418,0.918325149,0.943727273,0.480434783,0.051449275,0.531884058,0.772333333
Site47,Site34,656.481968,3.17925091,0.383859746,1.629065585,1.453612122,0.73543625,0.5,0.333333333,0.833333333,0.626750893,0.29222741,0.918978303,0.946545455,0.474778521,0.053335744,0.528114265,0.782853659
Site48,Site34,682.741905,3.744481122,1.692116432,4.419411471,3.309758699,2.928599512,0.315789474,0.578947368,0.894736842,0.669153515,0.260545194,0.929698709,0.959727273,0.432191781,0.103424658,0.535616438,0.772943089
Site49,Site34,760.4680651,2.840805796,0.32902264,4.962861783,3.586713222,3.430085326,0.3,0.6,0.9,0.607128447,0.306792199,0.913920646,0.945,0.393548387,0.111035654,0.504584041,0.749
Site50,Site34,795.5921832,3.062788791,1.906242277,7.349112199,4.174596552,6.048321564,0.4,0.466666667,0.866666667,0.700727802,0.249781659,0.950509461,0.975363636,0.463703704,0.03037037,0.494074074,0.713528455
Site51,Site34,802.4834164,2.983208418,2.031584235,3.964013859,3.312529172,2.177281873,0.461538462,0.384615385,0.846153846,0.642777468,0.281372002,0.92414947,0.955909091,0.503170459,0.023498695,0.526669153,0.82401626
Site52,Site34,845.1095594,2.538842415,1.775677737,4.052465049,3.150176228,2.549286705,0.352941176,0.529411765,0.882352941,0.580703336,0.336081412,0.916784748,0.941363636,0.527299925,0.020942408,0.548242334,0.813910569
Site53,Site34,856.7641059,2.408463117,0.43086298,4.632186608,3.390241135,3.15648821,0.333333333,0.555555556,0.888888889,0.610357242,0.286347272,0.896704514,0.920363636,0.434297665,0.087486929,0.521784594,0.742325203
Site54,Site34,732.4332866,3.237255814,1.75217612,4.88050925,3.758438113,3.113440779,0.333333333,0.555555556,0.888888889,0.654376583,0.274697439,0.929074022,0.950454545,0.470029882,0.079627351,0.549657233,0.811130081
Site55,Site34,859.1497658,2.538485959,2.274434278,3.258316258,2.290267338,2.317606601,0.352941176,0.529411765,0.882352941,0.600938967,0.327856025,0.928794992,0.953090909,0.474474474,0.075075075,0.54954955,0.790195122
Site56,Site34,916.1662373,1.930439735,3.890823277,5.246233444,4.556896575,2.59954976,0.315789474,0.578947368,0.894736842,0.689472911,0.243282925,0.932755836,0.955454545,0.393662202,0.144723946,0.538386148,0.791300813
Site57,Site34,946.6081479,1.763017702,1.235140544,5.833379909,4.770459886,3.357236012,0.428571429,0.428571429,0.857142857,0.682831325,0.223795181,0.906626506,0.937545455,0.364721058,0.155756208,0.520477265,0.750447154
Site58,Site34,1001.390981,1.426904597,1.002735663,4.452009639,2.992144781,3.296582995,0.375,0.5,0.875,0.64388438,0.266125587,0.910009967,0.934090909,0.348629911,0.135688346,0.484318257,0.694325203
Site59,Site34,210.4209613,0.951562439,0.104451632,1.800037648,1.554796164,0.907052601,0.6,0.2,0.8,0.575196409,0.276936027,0.852132435,0.885454545,0.463393015,0.071795781,0.535188796,0.778869919
Site60,Site34,265.3007514,2.34356536,2.039418107,5.357903322,3.380872729,4.15654034,0.285714286,0.619047619,0.904761905,0.662892726,0.270591565,0.933484291,0.959909091,0.400330579,0.134545455,0.534876033,0.771869919
Site36,Site35,37.06268101,0.832799906,0.169733901,2.329340571,1.879102246,1.37651816,0.571428571,0.142857143,0.714285714,0.608635579,0.077374784,0.686010363,0.712,0.29391152,0.119141481,0.413053,0.820073171
Site37,Site35,217.5729264,1.090497621,0.898284032,1.479988667,1.386504808,0.51765903,0.363636364,0.272727273,0.636363636,0.621130085,0.133971956,0.755102041,0.784090909,0.349804214,0.047175089,0.396979303,0.708577236
Site38,Site35,246.1632937,2.826063848,0.477866215,6.943956375,6.325090346,2.865617254,0.375,0.5,0.875,0.637389009,0.25149988,0.888888889,0.916181818,0.288234256,0.098606456,0.386840713,0.663349593
Site39,Site35,285.6483975,2.55622369,0.368192001,4.219900853,3.506990472,2.347036651,0.4,0.466666667,0.866666667,0.613186813,0.238339438,0.851526252,0.881727273,0.277901978,0.121238177,0.399140155,0.675861789
Site40,Site35,337.9887506,2.561123948,0.295075859,2.880433292,2.176310859,1.886946474,0.428571429,0.428571429,0.857142857,0.638892417,0.20767179,0.846564207,0.879909091,0.384342964,0.047530289,0.431873253,0.76498374
Site41,Site35,372.8928615,2.959163399,0.501367832,3.913414836,3.377978657,1.975873444,0.461538462,0.384615385,0.846153846,0.710009481,0.155086008,0.86509549,0.899909091,0.40802313,0.076617275,0.484640405,0.76096748
Site42,Site35,395.4360436,2.605392804,0.42825169,4.915188371,3.589931644,3.357300629,0.285714286,0.619047619,0.904761905,0.671735711,0.182223388,0.853959098,0.893636364,0.508677208,0.01465484,0.523332048,0.78001626
Site43,Site35,455.4964774,2.752316329,0.381248455,3.373280317,1.638305385,2.948724396,0.375,0.5,0.875,0.655349794,0.197788066,0.85313786,0.889272727,0.337541775,0.051243966,0.388785741,0.675211382
Site44,Site35,501.7141363,2.680025691,0.195846809,3.269578047,2.06275806,2.536763646,0.315789474,0.578947368,0.894736842,0.611379695,0.226726168,0.838105863,0.880181818,0.40100161,0.086031121,0.487032731,0.728300813
Site45,Site35,492.9955563,3.076737354,0.490922668,4.679634898,3.155841482,3.455379476,0.545454545,0.272727273,0.818181818,0.718631675,0.185533359,0.904165035,0.935545455,0.431822319,0.069725105,0.501547424,0.749056911
Site46,Site35,545.108443,2.691644629,0.086172596,4.078438006,3.076343537,2.677642061,0.333333333,0.555555556,0.888888889,0.616425121,0.246618357,0.863043478,0.892909091,0.44420011,0.063588052,0.507788162,0.745089431
Site47,Site35,591.7731014,2.897779853,0.060059688,2.309383968,2.079323776,1.00482185,0.5,0.333333333,0.833333333,0.654652352,0.202709611,0.857361963,0.890181818,0.454279444,0.065471836,0.51975128,0.786455285
Site48,Site35,622.8289668,3.421305843,1.368316374,4.835209599,3.676844723,3.140074003,0.315789474,0.578947368,0.894736842,0.723642173,0.169595314,0.893237487,0.927,0.403669725,0.11545785,0.519127575,0.773878049
Site49,Site35,703.611175,2.787512301,0.005222582,5.253770614,4.013745254,3.38997857,0.3,0.6,0.9,0.650119092,0.218001755,0.868120847,0.898727273,0.368285567,0.123047881,0.491333448,0.750715447
Site50,Site35,741.8042625,2.92247838,1.582442219,8.027860153,4.550113131,6.613849797,0.4,0.466666667,0.866666667,0.76146789,0.158391797,0.919859687,0.953090909,0.495784148,0.042533258,0.538317407,0.788577236
Site51,Site35,752.0686628,2.947719901,1.707784177,4.53949886,3.770191297,2.528380407,0.461538462,0.384615385,0.846153846,0.680840031,0.19134042,0.872180451,0.912545455,0.389130025,0.035667107,0.424797132,0.720837398
Site52,Site35,789.8292518,2.50964016,1.451877679,4.478485754,3.542903705,2.739464909,0.352941176,0.529411765,0.882352941,0.619626731,0.248886213,0.868512944,0.898727273,0.500662252,0.033112583,0.533774834,0.794479675
Site53,Site35,799.7585713,2.398906198,0.107062922,4.963638856,3.799313034,3.194202743,0.333333333,0.555555556,0.888888889,0.650953117,0.196548171,0.847501288,0.877363636,0.446167401,0.099559471,0.545726872,0.746731707
Site54,Site35,691.355822,3.358567019,1.428376062,5.257857699,4.071596243,3.32673588,0.333333333,0.555555556,0.888888889,0.70292887,0.184361925,0.887290795,0.920545455,0.43583363,0.091717028,0.527550658,0.783292683
Site55,Site35,810.193752,2.526569846,1.95063422,3.773435641,2.7995002,2.530141333,0.352941176,0.529411765,0.882352941,0.651644336,0.240194884,0.89183922,0.914727273,0.457306181,0.087173991,0.544480171,0.783097561
Site56,Site35,868.4715601,2.070253815,3.567023219,5.816638122,4.900221522,3.133864718,0.315789474,0.578947368,0.894736842,0.762953896,0.151638787,0.914592683,0.944909091,0.359135171,0.156626506,0.515761677,0.784780488
Site57,Site35,896.0427045,2.272314014,0.911340486,6.402373938,5.168567898,3.778398859,0.428571429,0.428571429,0.857142857,0.742968532,0.13143971,0.874408243,0.911545455,0.31764131,0.167616876,0.485258185,0.766658537
Site58,Site35,948.5325177,1.763017702,0.678935605,4.790037772,2.7785212,3.90183057,0.375,0.5,0.875,0.70376735,0.175413087,0.879180436,0.910545455,0.377981651,0.147623019,0.525604671,0.782390244
Site59,Site35,314.7271745,1.154434345,0.219348426,2.505768909,2.195109729,1.208458152,0.6,0.2,0.8,0.597131682,0.186701434,0.783833116,0.826545455,0.356041592,0.08390104,0.439942632,0.702186992
Site60,Site35,371.3247869,2.502243493,1.715618049,5.757944752,3.229774039,4.766811033,0.285714286,0.619047619,0.904761905,0.724500526,0.180073607,0.904574132,0.940272727,0.356438951,0.146484049,0.502923,0.75301626
Site37,Site36,189.3676521,0.328788689,1.068017933,1.620668821,0.751893822,1.435696036,0.4,0.4,0.8,0.558993338,0.209178386,0.768171725,0.799818182,0.273500726,0.16538701,0.438887736,0.852577236
Site38,Site36,217.5552424,2.072056674,0.308132313,6.320097041,5.998617253,1.990029563,0.266666667,0.6,0.866666667,0.564798377,0.322597007,0.887395384,0.922818182,0.225560976,0.215219512,0.440780488,0.842837398
Site39,Site36,255.4618082,1.836223441,0.537925903,2.049142674,1.800354665,0.978625966,0.285714286,0.571428571,0.857142857,0.542495479,0.309997417,0.852492896,0.887,0.23373174,0.236956934,0.470688674,0.849178862
Site40,Site36,305.8589501,1.898460065,0.464809761,1.315794091,1.12978641,0.674460345,0.307692308,0.538461538,0.846153846,0.561616162,0.280538721,0.842154882,0.880818182,0.302841734,0.16573325,0.468574984,0.862780488
Site41,Site36,340.4591552,2.298389254,0.671101733,2.466870321,2.239332798,1.03481293,0.333333333,0.5,0.833333333,0.65666907,0.229704398,0.886373468,0.923545455,0.337875752,0.193987976,0.531863727,0.886398374
